ORF	merged.exon.length
KLMA_60405	384
KLMA_60406	1119
KLMA_60407	798
KLMA_60408	1782
KLMA_60409	2037
KLMA_60410	1629
KLMA_60411	798
KLMA_60412	1458
KLMA_60413	1635
KLMA_60414	1578
KLMA_60415	1635
KLMA_60416	2028
KLMA_60417	1608
KLMA_60418	1431
KLMA_60419	1584
KLMA_60420	1482
KLMA_60421	297
KLMA_60422	390
KLMA_60423	1593
KLMA_60424	1635
KLMA_60425	1080
KLMA_60426	1170
KLMA_60427	1200
KLMA_60428	852
KLMA_60429	1368
KLMA_60430	1524
KLMA_60431	2010
KLMA_60432	519
KLMA_60433	2481
KLMA_60434	861
KLMA_60435	1518
KLMA_60437	1365
KLMA_60438	684
KLMA_60439	2583
KLMA_60440	1353
KLMA_60441	2805
KLMA_60442	1575
KLMA_60443	2106
KLMA_60444	2010
KLMA_60445	1395
KLMA_60446	3639
KLMA_60447	1695
KLMA_60448	828
KLMA_60449	864
KLMA_60450	600
KLMA_60451	789
KLMA_60452	1056
KLMA_60453	462
KLMA_60454	927
KLMA_60455	1923
KLMA_60456	783
KLMA_60457	672
KLMA_60458	555
KLMA_60459	1164
KLMA_60460	1059
KLMA_60461	2817
KLMA_60462	1017
KLMA_60463	2553
KLMA_60464	1377
KLMA_60465	2577
KLMA_60466	1041
KLMA_60467	3798
KLMA_60468	1137
KLMA_60469	6699
KLMA_60470	660
KLMA_60471	1500
KLMA_60472	666
KLMA_60473	522
KLMA_60474	804
KLMA_60475	954
KLMA_60476	2232
KLMA_60477	1074
KLMA_60478	411
KLMA_60479	2052
KLMA_60480	525
KLMA_60481	933
KLMA_60482	1647
KLMA_60483	450
KLMA_60484	2499
KLMA_60486	1005
KLMA_60487	1221
KLMA_60489	1539
KLMA_60490	855
KLMA_60491	315
KLMA_60492	267
KLMA_60493	1329
KLMA_60494	2430
KLMA_60495	1440
KLMA_60496	927
KLMA_60497	1854
KLMA_60498	729
KLMA_60499	1083
KLMA_60500	585
KLMA_60501	600
KLMA_60502	1359
KLMA_60503	2874
KLMA_60504	363
KLMA_60505	546
KLMA_60506	1050
KLMA_60507	2442
KLMA_60508	3771
KLMA_60509	261
KLMA_60510	612
KLMA_60511	1119
KLMA_60512	5184
KLMA_60514	2070
KLMA_60515	870
KLMA_60516	1593
KLMA_60519	1107
KLMA_60520	2085
KLMA_60521	1089
KLMA_60522	1563
KLMA_60523	3636
KLMA_60524	984
KLMA_60525	1710
KLMA_60526	1473
KLMA_60527	1569
KLMA_60528	876
KLMA_60529	1404
KLMA_60530	183
KLMA_60531	924
KLMA_60532	600
KLMA_60533	627
KLMA_60534	2436
KLMA_60535	2616
KLMA_60536	6792
KLMA_60537	3090
KLMA_60538	600
KLMA_60539	3981
KLMA_60540	576
KLMA_60541	3063
KLMA_60542	894
KLMA_60543	1212
KLMA_60545	1008
KLMA_60546	1815
KLMA_60547	2535
KLMA_60548	2538
KLMA_60549	597
KLMA_60551	1011
KLMA_60552	1476
KLMA_60553	1362
KLMA_60554	2250
KLMA_60555	2631
KLMA_60556	1758
KLMA_60557	1500
KLMA_60558	1704
KLMA_70001	1704
KLMA_70002	1506
KLMA_70003	1566
KLMA_70004	552
KLMA_70005	1386
KLMA_70006	1776
KLMA_70007	1560
KLMA_70008	1221
KLMA_70009	1104
KLMA_70010	1272
KLMA_70011	1188
KLMA_70012	1116
KLMA_70013	1698
KLMA_70014	2415
KLMA_70015	1074
KLMA_70016	978
KLMA_70017	3282
KLMA_70019	543
KLMA_70020	1317
KLMA_70021	1812
KLMA_70022	897
KLMA_70023	876
KLMA_70024	2067
KLMA_70025	1227
KLMA_70026	1599
KLMA_70027	1302
KLMA_70028	408
KLMA_70029	2064
KLMA_70030	456
KLMA_70031	756
KLMA_70032	1821
KLMA_70033	684
KLMA_70034	765
KLMA_70035	1434
KLMA_70036	1455
KLMA_70037	663
KLMA_70039	504
KLMA_70040	924
KLMA_70041	588
KLMA_70042	2253
KLMA_70043	2949
KLMA_70044	1065
KLMA_70045	1845
KLMA_70046	2265
KLMA_70047	435
KLMA_70048	2856
KLMA_70049	576
KLMA_70050	1500
KLMA_70051	1137
KLMA_70053	543
KLMA_70054	615
KLMA_70055	843
KLMA_70056	1350
KLMA_70058	3789
KLMA_70059	816
KLMA_70060	1038
KLMA_70061	855
KLMA_70062	687
KLMA_70063	1011
KLMA_70064	474
KLMA_70065	1848
KLMA_70066	273
KLMA_70067	3021
KLMA_70068	225
KLMA_70069	2382
KLMA_70070	1215
KLMA_70071	2622
KLMA_70072	378
KLMA_70073	3978
KLMA_70074	630
KLMA_70075	5271
KLMA_70076	3324
KLMA_70077	2649
KLMA_70078	1866
KLMA_70079	1347
KLMA_70080	1863
KLMA_70081	2277
KLMA_70082	1086
KLMA_70083	1905
KLMA_70084	564
KLMA_70085	492
KLMA_70086	1737
KLMA_70087	465
KLMA_70089	228
KLMA_70090	1137
KLMA_70091	660
KLMA_70092	723
KLMA_70093	1410
KLMA_70094	738
KLMA_70095	1338
KLMA_70096	1161
KLMA_70097	849
KLMA_70098	456
KLMA_70099	3795
KLMA_70100	612
KLMA_70101	873
KLMA_70102	1914
KLMA_70103	375
KLMA_70104	2154
KLMA_70105	1896
KLMA_70106	879
KLMA_70107	1029
KLMA_70108	858
KLMA_70109	3615
KLMA_70110	3408
KLMA_70111	3774
KLMA_70112	2244
KLMA_70113	1206
KLMA_70115	858
KLMA_70116	1197
KLMA_70117	603
KLMA_70118	273
KLMA_70119	318
KLMA_70120	1308
KLMA_70121	657
KLMA_70122	1383
KLMA_70123	1110
KLMA_70124	1380
KLMA_70125	348
KLMA_70126	1068
KLMA_70127	1560
KLMA_70128	597
KLMA_70129	2967
KLMA_70130	3453
KLMA_70131	2892
KLMA_70132	2169
KLMA_70133	1440
KLMA_70134	642
KLMA_70136	3390
KLMA_70137	2424
KLMA_70138	555
KLMA_70139	3480
KLMA_70140	1647
KLMA_70141	1215
KLMA_70142	2142
KLMA_70144	2337
KLMA_70145	2025
KLMA_70146	750
KLMA_70147	1554
KLMA_70148	618
KLMA_70149	393
KLMA_70150	1284
KLMA_70151	450
KLMA_70152	1401
KLMA_70153	1083
KLMA_70154	8313
KLMA_70155	414
KLMA_70156	816
KLMA_70157	552
KLMA_70158	1359
KLMA_70159	1389
KLMA_70160	642
KLMA_70161	327
KLMA_70162	936
KLMA_70163	972
KLMA_70164	819
KLMA_70165	2691
KLMA_70166	2382
KLMA_70167	342
KLMA_70168	2385
KLMA_70169	1971
KLMA_70170	2640
KLMA_70171	468
KLMA_70172	690
KLMA_70173	1044
KLMA_70174	462
KLMA_70175	2580
KLMA_70176	912
KLMA_70177	1755
KLMA_70178	486
KLMA_70179	1665
KLMA_70180	2064
KLMA_70181	1569
KLMA_70182	612
KLMA_70183	747
KLMA_70184	1296
KLMA_70185	702
KLMA_70186	1560
KLMA_70187	1299
KLMA_70188	264
KLMA_70189	423
KLMA_70190	378
KLMA_70191	3447
KLMA_70192	972
KLMA_70193	2256
KLMA_70194	225
KLMA_70195	1035
KLMA_70196	4662
KLMA_70197	1548
KLMA_70198	540
KLMA_70199	1617
KLMA_70200	1263
KLMA_70201	912
KLMA_70202	555
KLMA_70203	486
KLMA_70204	3324
KLMA_70205	342
KLMA_70206	900
KLMA_70207	948
KLMA_70208	945
KLMA_70209	2388
KLMA_70210	6912
KLMA_70211	399
KLMA_70212	2541
KLMA_70213	2259
KLMA_70214	1716
KLMA_70215	1404
KLMA_70216	498
KLMA_70217	669
KLMA_70218	858
KLMA_70219	5685
KLMA_70220	798
KLMA_70221	567
KLMA_70222	1653
KLMA_70223	948
KLMA_70224	1929
KLMA_70225	3564
KLMA_70226	858
KLMA_70227	438
KLMA_70228	1500
KLMA_70229	4419
KLMA_70230	624
KLMA_70231	1413
KLMA_70232	1548
KLMA_70233	618
KLMA_70234	1326
KLMA_70235	2487
KLMA_70236	2721
KLMA_70237	1242
KLMA_70238	1830
KLMA_70239	2715
KLMA_70240	1359
KLMA_70241	1815
KLMA_70242	2250
KLMA_70243	729
KLMA_70244	1557
KLMA_70245	327
KLMA_70246	1485
KLMA_70248	1584
KLMA_70249	921
KLMA_70250	906
KLMA_70251	2445
KLMA_70252	1215
KLMA_70253	240
KLMA_70254	1545
KLMA_70255	174
KLMA_70256	219
KLMA_70257	3069
KLMA_70258	1719
KLMA_70260	1221
KLMA_70261	1581
KLMA_70262	933
KLMA_70263	1926
KLMA_70264	1635
KLMA_70265	1332
KLMA_70266	7839
KLMA_70267	3495
KLMA_70268	627
KLMA_70269	348
KLMA_70270	828
KLMA_70271	792
KLMA_70272	453
KLMA_70273	1566
KLMA_70275	1626
KLMA_70277	1077
KLMA_70278	585
KLMA_70279	1299
KLMA_70281	1722
KLMA_70282	1569
KLMA_70283	1539
KLMA_70284	753
KLMA_70285	2067
KLMA_70286	1209
KLMA_70287	858
KLMA_70288	1173
KLMA_70289	1356
KLMA_70290	1797
KLMA_70291	2850
KLMA_70292	732
KLMA_70293	1635
KLMA_70294	780
KLMA_70295	150
KLMA_70296	1098
KLMA_70297	438
KLMA_70298	1422
KLMA_70299	594
KLMA_70300	984
KLMA_70301	1080
KLMA_70302	1287
KLMA_70303	783
KLMA_70304	4383
KLMA_70305	1053
KLMA_70306	1050
KLMA_70307	1107
KLMA_70308	885
KLMA_70309	1167
KLMA_70310	2340
KLMA_70311	843
KLMA_70312	2259
KLMA_70313	1614
KLMA_70314	3339
KLMA_70315	588
KLMA_70316	1317
KLMA_70317	2217
KLMA_70318	1773
KLMA_70319	630
KLMA_70320	714
KLMA_70321	444
KLMA_70322	765
KLMA_70323	2484
KLMA_70324	876
KLMA_70325	1554
KLMA_70326	4239
KLMA_70327	1320
KLMA_70328	693
KLMA_70329	1116
KLMA_70330	2154
KLMA_70331	324
KLMA_70332	282
KLMA_70334	777
KLMA_70335	639
KLMA_70337	3255
KLMA_70338	1875
KLMA_70339	1416
KLMA_70340	666
KLMA_70341	1068
KLMA_70342	2880
KLMA_70343	798
KLMA_70344	2709
KLMA_70346	1929
KLMA_70347	4431
KLMA_70348	255
KLMA_70349	996
KLMA_70351	1119
KLMA_70352	1206
KLMA_70354	918
KLMA_70355	273
KLMA_70356	927
KLMA_70357	339
KLMA_70358	582
KLMA_70359	2922
KLMA_70361	1170
KLMA_70362	3036
KLMA_70364	1335
KLMA_70365	447
KLMA_70366	4002
KLMA_70367	1302
KLMA_70368	591
KLMA_70369	819
KLMA_70370	840
KLMA_70371	1140
KLMA_70372	1302
KLMA_70373	1071
KLMA_70374	1509
KLMA_70375	669
KLMA_70376	600
KLMA_70377	1641
KLMA_70378	1179
KLMA_70379	372
KLMA_70380	1167
KLMA_70381	1902
KLMA_70382	1893
KLMA_70383	1902
KLMA_70384	1737
KLMA_70385	936
KLMA_70386	2031
KLMA_70387	2601
KLMA_70390	1239
KLMA_70391	222
KLMA_70392	1230
KLMA_70393	1266
KLMA_70394	1479
KLMA_70395	1242
KLMA_70396	1647
KLMA_70397	1005
KLMA_70398	846
KLMA_70399	1236
KLMA_70400	2871
KLMA_70401	516
KLMA_70402	570
KLMA_70403	288
KLMA_70404	954
KLMA_70405	1218
KLMA_70406	1782
KLMA_70407	2736
KLMA_70408	3171
KLMA_70409	1128
KLMA_70410	1434
KLMA_70411	1716
KLMA_70412	2514
KLMA_70413	2730
KLMA_70414	786
KLMA_70415	858
KLMA_70416	630
KLMA_70417	2031
KLMA_70418	675
KLMA_70419	1485
KLMA_70420	588
KLMA_70421	240
KLMA_70422	1416
KLMA_70424	1695
KLMA_70425	306
KLMA_70426	2802
KLMA_70427	1158
KLMA_70428	4902
KLMA_70429	1719
KLMA_70430	1140
KLMA_70431	1353
KLMA_70432	1071
KLMA_70433	2073
KLMA_70434	1044
KLMA_70435	1035
KLMA_70436	2121
KLMA_70438	1443
KLMA_70439	1443
KLMA_70440	936
KLMA_70441	456
KLMA_70442	2397
KLMA_70443	1587
KLMA_70444	1425
KLMA_70445	624
KLMA_70446	1176
KLMA_70447	699
KLMA_70448	1353
KLMA_70449	1794
KLMA_70450	1368
KLMA_70451	957
KLMA_70453	2400
KLMA_70455	825
KLMA_70456	2196
KLMA_70457	1539
KLMA_70458	657
KLMA_70459	1437
KLMA_70460	1941
KLMA_70461	2658
KLMA_70462	1560
KLMA_70463	1188
KLMA_70464	144
KLMA_80001	1293
KLMA_80002	4023
KLMA_80003	2973
KLMA_80004	1035
KLMA_80005	1368
KLMA_80006	1716
KLMA_80007	1701
KLMA_80008	1164
KLMA_80009	708
KLMA_80010	1026
KLMA_80011	1716
KLMA_80012	2901
KLMA_80013	1224
KLMA_80014	2991
KLMA_80015	1752
KLMA_80016	987
KLMA_80017	3447
KLMA_80018	2781
KLMA_80019	714
KLMA_80020	1845
KLMA_80021	2358
KLMA_80022	186
KLMA_80023	3069
KLMA_80024	1230
KLMA_80025	1962
KLMA_80026	1629
KLMA_80027	219
KLMA_80028	1452
KLMA_80029	1662
KLMA_80030	849
KLMA_80031	2796
KLMA_80032	1974
KLMA_80033	2721
KLMA_80034	933
KLMA_80035	3210
KLMA_80036	999
KLMA_80037	1725
KLMA_80038	1068
KLMA_80039	624
KLMA_80040	1068
KLMA_80041	2241
KLMA_80042	921
KLMA_80043	1467
KLMA_80044	1581
KLMA_80045	798
KLMA_80046	4239
KLMA_80047	3051
KLMA_80048	1560
KLMA_80049	1509
KLMA_80050	999
KLMA_80051	1842
KLMA_80052	345
KLMA_80053	1209
KLMA_80054	1737
KLMA_80056	4047
KLMA_80057	909
KLMA_80058	924
KLMA_80059	996
KLMA_80060	1032
KLMA_80061	1509
KLMA_80062	2292
KLMA_80063	2232
KLMA_80064	2250
KLMA_80065	1254
KLMA_80066	1809
KLMA_80067	279
KLMA_80068	945
KLMA_80069	1101
KLMA_80071	1767
KLMA_80072	1662
KLMA_80073	2535
KLMA_80074	1548
KLMA_80075	951
KLMA_80077	2094
KLMA_80078	2187
KLMA_80079	1038
KLMA_80080	513
KLMA_80081	609
KLMA_80082	429
KLMA_80083	1485
KLMA_80084	1959
KLMA_80085	639
KLMA_80086	228
KLMA_80087	318
KLMA_80088	1287
KLMA_80089	453
KLMA_80090	792
KLMA_80091	795
KLMA_80092	4221
KLMA_80093	1800
KLMA_80094	807
KLMA_80095	1125
KLMA_80096	576
KLMA_80098	2169
KLMA_80099	1131
KLMA_80100	2517
KLMA_80101	1716
KLMA_80102	4440
KLMA_80103	3279
KLMA_80104	1053
KLMA_80105	768
KLMA_80106	885
KLMA_80107	1143
KLMA_80108	264
KLMA_80109	627
KLMA_80110	417
KLMA_80111	2376
KLMA_80112	1392
KLMA_80113	1080
KLMA_80114	1503
KLMA_80115	1809
KLMA_80116	1011
KLMA_80117	1590
KLMA_80118	312
KLMA_80119	411
KLMA_80120	414
KLMA_80121	861
KLMA_80122	1170
KLMA_80123	1227
KLMA_80124	912
KLMA_80125	1356
KLMA_80126	2115
KLMA_80127	783
KLMA_80128	750
KLMA_80129	2697
KLMA_80130	1110
KLMA_80131	1485
KLMA_80132	2121
KLMA_80133	2496
KLMA_80134	1284
KLMA_80135	1812
KLMA_80136	483
KLMA_80137	975
KLMA_80138	1410
KLMA_80139	1086
KLMA_80140	486
KLMA_80141	1788
KLMA_80142	654
KLMA_80143	1626
KLMA_80144	2349
KLMA_80145	1281
KLMA_80146	1422
KLMA_80147	1089
KLMA_80148	531
KLMA_80149	1968
KLMA_80150	1983
KLMA_80151	1713
KLMA_80152	948
KLMA_80153	1749
KLMA_80154	2055
KLMA_80155	2754
KLMA_80156	819
KLMA_80157	1185
KLMA_80158	1278
KLMA_80159	453
KLMA_80160	3048
KLMA_80161	1167
KLMA_80162	3372
KLMA_80163	849
KLMA_80164	4344
KLMA_80165	1170
KLMA_80166	537
KLMA_80167	1164
KLMA_80168	684
KLMA_80169	2250
KLMA_80170	1884
KLMA_80171	1425
KLMA_80172	921
KLMA_80173	1233
KLMA_80174	1647
KLMA_80175	1920
KLMA_80176	873
KLMA_80177	915
KLMA_80178	3354
KLMA_80179	1542
KLMA_80180	1668
KLMA_80181	1302
KLMA_80182	918
KLMA_80183	606
KLMA_80184	1476
KLMA_80185	939
KLMA_80186	2460
KLMA_80187	1944
KLMA_80188	4362
KLMA_80189	3135
KLMA_80190	2589
KLMA_80191	1032
KLMA_80192	651
KLMA_80193	3273
KLMA_80194	870
KLMA_80195	1626
KLMA_80196	1707
KLMA_80197	5328
KLMA_80198	1134
KLMA_80199	1590
KLMA_80200	873
KLMA_80201	3513
KLMA_80202	2445
KLMA_80203	2355
KLMA_80204	1038
KLMA_80205	300
KLMA_80206	3522
KLMA_80207	4350
KLMA_80208	564
KLMA_80209	3807
KLMA_80210	2031
KLMA_80211	1215
KLMA_80212	627
KLMA_80213	1653
KLMA_80214	1047
KLMA_80216	1701
KLMA_80217	1641
KLMA_80219	4899
KLMA_80220	549
KLMA_80221	819
KLMA_80222	567
KLMA_80223	294
KLMA_80224	3042
KLMA_80225	1230
KLMA_80226	1038
KLMA_80227	1230
KLMA_80228	813
KLMA_80229	375
KLMA_80230	654
KLMA_80231	879
KLMA_80232	723
KLMA_80233	2175
KLMA_80234	4302
KLMA_80235	786
KLMA_80236	2121
KLMA_80237	1050
KLMA_80238	864
KLMA_80239	2115
KLMA_80240	1254
KLMA_80241	1557
KLMA_80242	1359
KLMA_80243	1767
KLMA_80244	2292
KLMA_80245	1224
KLMA_80246	1746
KLMA_80247	1314
KLMA_80248	1098
KLMA_80249	1359
KLMA_80250	1347
KLMA_80252	342
KLMA_80253	1170
KLMA_80254	3039
KLMA_80255	1734
KLMA_80256	504
KLMA_80257	2016
KLMA_80258	255
KLMA_80259	723
KLMA_80260	1011
KLMA_80261	2484
KLMA_80262	1911
KLMA_80263	579
KLMA_80264	1365
KLMA_80265	2922
KLMA_80266	657
KLMA_80267	948
KLMA_80268	348
KLMA_80269	714
KLMA_80270	948
KLMA_80271	2631
KLMA_80272	1974
KLMA_80273	1719
KLMA_80274	1050
KLMA_80275	996
KLMA_80276	1311
KLMA_80277	1323
KLMA_80278	429
KLMA_80279	618
KLMA_80280	1296
KLMA_80281	1257
KLMA_80282	1047
KLMA_80284	1062
KLMA_80285	573
KLMA_80286	933
KLMA_80287	588
KLMA_80288	615
KLMA_80289	2691
KLMA_80290	444
KLMA_80292	1548
KLMA_80293	1314
KLMA_80294	882
KLMA_80295	1302
KLMA_80296	675
KLMA_80297	3414
KLMA_80298	2250
KLMA_80299	4161
KLMA_80300	1797
KLMA_80301	477
KLMA_80302	2040
KLMA_80303	1347
KLMA_80304	228
KLMA_80305	846
KLMA_80306	1056
KLMA_80307	423
KLMA_80308	1050
KLMA_80309	1377
KLMA_80310	876
KLMA_80311	471
KLMA_80312	2001
KLMA_80313	432
KLMA_80314	507
KLMA_80315	1857
KLMA_80316	1215
KLMA_80317	1518
KLMA_80318	1713
KLMA_80319	369
KLMA_80320	633
KLMA_80321	1050
KLMA_80322	189
KLMA_80323	1062
KLMA_80324	2337
KLMA_80325	1653
KLMA_80326	1353
KLMA_80327	4230
KLMA_80328	996
KLMA_80329	393
KLMA_80330	975
KLMA_80331	918
KLMA_80332	780
KLMA_80333	882
KLMA_80334	459
KLMA_80335	393
KLMA_80336	1656
KLMA_80337	267
KLMA_80338	1905
KLMA_80339	1101
KLMA_80340	2145
KLMA_80341	2031
KLMA_80342	1269
KLMA_80343	1314
KLMA_80344	1524
KLMA_80345	621
KLMA_80346	1218
KLMA_80348	2307
KLMA_80349	354
KLMA_80350	4014
KLMA_80351	459
KLMA_80353	309
KLMA_80354	618
KLMA_80355	1965
KLMA_80356	1131
KLMA_80357	2085
KLMA_80358	750
KLMA_80359	3495
KLMA_80360	2391
KLMA_80361	969
KLMA_80362	759
KLMA_80363	1287
KLMA_80364	249
KLMA_80365	639
KLMA_80366	1128
KLMA_80367	1953
KLMA_80369	3222
KLMA_80371	573
KLMA_80372	375
KLMA_80373	4368
KLMA_80374	939
KLMA_80375	1620
KLMA_80376	1134
KLMA_80377	1113
KLMA_80378	2760
KLMA_80379	1410
KLMA_80380	3342
KLMA_80381	2877
KLMA_80382	525
KLMA_80383	2028
KLMA_80384	2388
KLMA_80385	3135
KLMA_80386	1155
KLMA_80387	1395
KLMA_80389	1695
KLMA_80390	3954
KLMA_80391	861
KLMA_80392	633
KLMA_80393	3039
KLMA_80394	885
KLMA_80395	1272
KLMA_80396	678
KLMA_80397	1629
KLMA_80398	1716
KLMA_80399	1917
KLMA_80400	1290
KLMA_80401	1299
KLMA_80402	255
KLMA_80403	4374
KLMA_80404	1179
KLMA_80405	1527
KLMA_80406	1149
KLMA_80407	9384
KLMA_80408	765
KLMA_80409	444
KLMA_80410	648
KLMA_80411	1719
KLMA_80412	2007
KLMA_80413	768
KLMA_80414	729
KLMA_80415	4002
KLMA_80416	1608
KLMA_80417	432
KLMA_80418	1665
KLMA_80419	2391
KLMA_80421	2334
KLMA_80422	1272
KLMA_80423	915
KLMA_80424	1284
KLMA_80425	1272
KLMA_80426	2919
KLMA_80427	1560
KLMA_80428	1179
KLMA_80429	369
KLMA_90001	1116
KLMA_90002	744
KLMA_90003	1155
KLMA_90004	1605
KLMA_90005	1356
KLMA_90006	1221
KLMA_90007	1224
KLMA_90009	147
KLMA_90010	771
KLMA_90011	810
KLMA_90012	228
